SegmentR,PEPR,AgeR,TimeRelationR,IncomeSourceR,ActivityR,NationalityR,CommonAddR,ProductTR,SubproductR,OperationTR,MonetaryInstR,DivisaR,ChannelR,OperabilitySR,OGoverR,SARR,VMR,VOR,SumSeR,SumReR,RSR,AAR,SendingNumR,ReceivingNumR,StateOpeR,StateResR,MunOpeR,MunResR,CountryR
22,8,35,21,23,22,8,9,24,9,5,19,18,18,10,12,26,22,20,23,24,6,32,18,20,28,20,14,6,11
19,9,32,21,26,18,9,11,24,3,2,18,22,22,10,12,5,38,39,27,25,6,31,4,4,18,19,16,5,10
21,12,34,20,24,20,9,8,23,6,5,21,21,20,8,12,6,20,42,23,7,27,12,22,19,28,18,15,6,12
18,9,34,21,27,18,12,9,25,12,6,20,19,19,10,8,4,22,39,24,25,7,12,22,7,22,11,14,5,11
21,12,34,22,26,19,12,8,27,8,2,20,22,21,9,9,27,22,21,6,23,6,29,3,22,22,11,17,7,12
19,11,32,20,27,20,8,8,25,10,3,18,20,21,8,8,5,21,40,3,3,27,32,21,22,21,11,17,6,9
19,10,35,19,26,21,9,12,24,3,2,18,20,22,10,11,24,41,20,5,23,25,8,3,6,29,19,13,6,10
18,8,33,22,26,22,9,8,25,3,5,18,18,18,8,9,7,18,39,5,4,7,12,5,3,22,11,13,7,11
19,10,34,22,27,18,8,10,26,9,6,22,18,22,12,9,3,41,19,25,6,5,30,6,3,20,9,14,7,12
20,11,32,18,23,21,8,9,23,4,5,21,18,18,11,12,27,39,22,27,26,3,11,19,7,28,22,13,6,11
22,11,33,18,23,20,11,10,26,4,6,18,18,20,11,8,27,20,19,24,24,25,28,7,7,19,8,13,5,8
20,11,33,20,26,22,12,12,23,10,2,22,19,20,10,9,26,41,38,6,25,23,9,7,21,31,9,13,4,11
18,8,35,19,27,19,12,8,25,7,5,19,19,21,12,12,5,22,19,4,4,23,11,5,21,29,22,17,5,12
19,10,32,22,27,22,9,12,26,9,5,19,19,21,8,12,6,42,18,26,7,24,30,7,4,22,19,14,3,8
21,8,31,19,27,18,12,12,24,5,4,18,22,21,12,11,23,41,40,4,4,26,9,7,19,18,12,15,3,11
18,9,32,18,23,19,9,10,26,4,4,18,20,22,8,12,24,39,19,7,24,25,11,21,3,22,22,15,6,12
19,12,34,18,27,20,9,9,23,12,6,20,22,22,11,9,26,20,38,26,5,7,29,3,20,28,21,17,4,9
22,8,34,22,23,20,11,10,24,4,3,20,22,22,9,12,23,39,21,4,5,23,31,6,3,18,18,14,6,8
21,9,31,20,25,18,12,9,24,7,3,19,19,20,11,10,5,21,20,7,23,6,31,4,5,22,18,17,7,12
18,10,32,20,25,22,9,9,25,12,3,20,20,19,9,12,5,39,21,6,4,24,10,7,7,18,8,13,3,10
20,8,32,21,25,18,12,10,27,3,4,20,21,18,12,11,25,21,18,24,24,4,28,3,18,28,12,14,6,8
22,10,35,18,23,18,9,10,24,7,5,22,19,18,10,9,25,21,19,7,27,26,31,21,3,21,20,16,7,9
20,8,31,18,25,18,9,9,27,3,4,22,18,21,8,11,5,39,22,26,3,24,29,21,22,18,12,15,3,10
19,11,34,18,23,21,8,11,23,7,3,22,19,20,9,9,3,39,18,26,4,3,11,18,20,22,12,15,3,9
19,8,31,19,24,22,10,12,24,11,4,18,22,18,12,12,25,40,40,23,3,4,10,7,22,20,12,14,3,11
20,8,33,18,26,22,8,9,24,5,5,20,18,19,11,11,26,22,18,6,24,4,29,18,22,29,12,17,5,11
22,8,33,20,26,19,9,12,23,7,2,22,21,18,10,9,7,22,21,5,25,23,31,7,4,32,8,16,3,12
20,10,35,20,27,18,9,11,27,11,3,19,19,19,10,11,5,39,40,25,24,5,12,5,18,30,18,17,5,9
18,8,31,19,26,22,12,10,23,6,2,21,20,19,12,8,23,22,41,24,26,25,10,21,6,29,20,15,3,10
22,10,35,18,23,20,12,10,27,12,6,22,22,19,12,11,6,42,22,27,3,24,30,5,21,21,8,13,6,12
19,12,34,22,26,22,11,8,25,7,6,22,19,22,11,11,4,40,18,5,7,27,8,7,4,22,20,15,6,8
19,10,31,20,26,21,8,12,23,5,3,18,19,22,10,11,23,20,41,24,27,3,10,4,21,28,18,13,7,12
21,12,35,22,24,19,10,8,23,8,6,21,20,20,10,11,23,22,19,26,4,4,9,4,6,30,18,17,3,8
20,9,31,18,24,21,11,11,26,7,4,18,18,22,10,10,25,22,39,4,6,25,28,3,4,31,18,16,6,12
22,11,33,21,27,19,10,12,27,3,2,18,22,20,12,10,27,22,21,4,7,27,29,20,19,29,20,13,4,12
18,11,31,18,23,19,12,8,25,3,5,18,20,19,10,8,5,39,20,7,27,4,30,22,19,29,12,14,6,10
21,8,34,18,25,21,11,9,26,9,4,18,20,21,9,10,5,38,42,4,24,7,28,19,7,30,18,17,7,11
20,9,31,20,27,21,11,12,25,3,5,21,21,18,12,11,4,19,39,23,23,3,28,22,6,19,8,16,5,11
18,8,32,20,27,22,11,12,24,4,3,21,21,20,12,9,23,22,18,25,7,5,30,7,21,32,18,15,5,8
18,8,35,21,23,18,12,10,25,6,4,18,22,18,9,12,24,20,38,6,23,27,29,21,19,19,20,13,4,12
19,11,33,20,24,20,12,12,27,6,3,21,18,21,10,9,6,18,39,6,3,27,32,4,6,21,22,17,5,11
21,9,35,19,27,20,11,11,27,3,6,19,18,19,11,12,26,22,22,26,26,23,9,6,21,32,22,15,5,9
21,12,32,22,26,19,11,11,27,4,5,22,21,18,11,9,3,18,40,7,24,23,10,19,18,19,9,15,5,11
22,12,33,22,25,22,8,9,24,7,6,19,21,21,10,10,4,42,41,25,3,26,32,20,6,31,8,15,6,12
22,8,31,19,27,21,10,11,25,6,6,19,22,22,12,8,25,42,42,6,27,5,12,18,5,19,22,15,3,8
21,8,33,21,23,20,12,11,24,5,3,22,21,21,10,9,5,18,40,3,24,4,28,6,3,32,19,13,3,10
22,12,33,19,26,22,12,10,24,4,2,20,21,21,11,10,3,21,22,23,4,25,32,18,7,30,9,15,6,12
19,10,35,19,26,18,9,8,26,8,3,19,21,22,12,11,27,22,39,6,5,3,8,19,21,21,9,14,7,9
18,10,31,19,26,21,11,10,24,11,5,19,20,22,12,9,3,39,38,27,26,23,31,4,20,20,8,15,3,12
19,11,34,20,25,19,8,9,25,5,6,18,18,20,8,8,23,18,39,25,25,26,30,5,20,30,12,14,6,8
18,11,33,20,27,18,8,12,26,9,4,20,21,22,10,10,24,20,41,23,23,4,8,7,6,19,10,14,5,10
19,10,31,18,27,20,12,10,23,9,2,18,20,18,12,9,26,41,21,6,24,23,31,20,21,29,18,17,3,11
22,8,34,19,23,19,12,11,23,9,2,19,21,20,8,10,23,39,42,27,23,7,9,4,7,21,21,13,7,11
22,10,33,18,23,22,10,10,25,5,4,18,20,21,10,10,27,39,38,27,5,24,29,4,20,22,18,14,6,8
21,11,32,18,25,22,11,8,25,4,2,22,20,20,11,11,7,42,19,7,25,5,8,22,3,29,19,14,6,9
20,12,35,18,26,20,11,8,26,12,2,22,19,20,12,10,3,22,22,3,7,6,11,6,20,30,11,16,3,8
22,9,32,18,26,18,8,9,25,3,3,21,20,19,9,10,26,19,40,25,5,6,32,3,21,31,18,17,5,8
20,10,35,21,23,22,12,8,23,5,5,18,22,21,9,12,4,20,41,6,6,26,32,5,5,18,9,16,3,10
18,9,34,20,24,20,9,10,23,6,4,21,20,22,11,11,26,42,18,27,4,25,31,4,18,28,8,16,4,8
22,12,31,22,25,18,12,12,25,4,3,20,20,20,12,10,4,42,39,5,26,5,9,7,19,30,22,14,5,9
18,10,33,20,23,22,11,10,26,7,5,22,19,18,12,11,7,19,20,25,24,3,32,19,19,20,10,13,3,9
18,8,32,21,23,21,10,8,23,4,3,22,20,20,11,12,6,38,39,24,26,26,28,3,4,20,11,16,4,9
19,9,31,21,26,18,10,8,26,5,4,20,18,22,9,8,6,20,21,27,23,25,10,7,18,21,20,13,6,8
21,11,35,18,26,19,9,12,26,7,5,19,22,20,9,8,26,41,41,5,25,27,31,20,4,22,10,17,6,11
21,11,33,21,27,18,11,10,25,11,5,19,20,21,8,10,4,38,38,26,26,4,31,19,4,22,18,13,3,10
22,12,33,21,25,20,12,11,23,3,5,18,20,19,11,12,5,38,42,7,4,25,9,20,22,32,22,14,4,12
22,8,33,20,27,21,12,12,25,5,2,21,22,22,12,12,23,21,38,24,23,4,11,7,6,18,21,15,6,9
21,10,33,20,24,22,12,8,27,10,4,19,22,20,12,11,3,41,21,25,6,27,31,4,22,20,18,14,4,8
20,11,32,18,23,19,9,12,25,11,3,20,21,18,10,12,5,21,22,7,3,25,31,22,3,32,9,17,4,12
18,12,33,20,27,22,9,12,27,4,2,21,21,18,8,11,6,22,38,6,6,3,31,3,21,31,19,16,3,12
19,11,33,20,24,18,11,8,24,11,4,18,20,18,10,8,23,19,22,6,23,5,12,4,7,28,11,16,4,8
21,8,34,22,23,22,8,8,24,8,6,18,20,18,11,11,5,18,41,26,4,27,12,4,20,28,9,15,4,10
18,8,31,22,24,20,9,10,25,6,3,19,18,20,9,8,5,40,39,27,23,27,10,21,21,31,18,14,4,10
22,10,35,18,26,20,8,10,23,9,4,20,19,20,12,8,24,21,19,6,3,24,32,6,4,21,10,13,4,12
21,12,31,22,27,22,10,11,25,5,6,19,22,18,9,10,24,21,21,7,26,3,29,22,6,32,8,14,3,8
21,10,31,19,26,20,10,12,23,6,6,20,21,19,8,9,26,38,38,24,6,27,11,22,20,28,21,16,3,12
22,8,32,19,27,21,9,11,24,5,4,18,21,20,8,11,5,19,39,24,5,27,31,6,4,21,18,14,3,12
19,8,32,18,26,19,12,8,23,7,5,18,20,20,8,12,24,38,21,25,24,3,31,4,4,28,8,17,4,9
18,12,35,20,26,22,12,12,26,9,5,20,18,19,8,8,6,20,41,25,27,5,32,18,4,19,10,14,3,8
22,11,34,21,26,20,11,12,23,8,2,20,18,19,11,10,6,41,42,7,27,5,10,18,21,30,10,17,5,10
18,10,32,19,23,22,10,11,24,4,5,20,20,21,8,9,6,38,42,4,7,23,29,4,6,21,20,13,6,11
21,10,31,19,25,21,8,8,23,9,6,22,21,21,8,11,5,22,42,7,3,27,30,4,19,18,12,13,6,8
21,12,33,22,23,21,12,12,23,6,3,18,21,18,11,8,7,41,20,5,26,5,12,22,4,28,10,13,6,8
19,8,31,20,25,18,9,9,26,12,2,21,19,18,12,10,5,42,21,24,3,4,30,7,19,19,18,17,7,9
22,8,35,21,25,21,10,12,24,11,6,19,22,19,10,11,4,40,20,24,27,4,31,22,22,28,10,15,6,8
21,10,33,20,25,22,9,10,26,11,6,21,22,19,8,10,26,39,41,5,25,4,12,3,19,28,21,13,6,12
19,10,33,22,26,18,10,10,25,3,2,20,20,18,8,9,26,18,40,6,23,25,32,3,5,20,22,17,6,11
22,11,34,20,23,18,10,12,25,8,3,19,21,18,9,11,5,38,41,27,24,6,30,19,18,18,10,15,6,11
19,10,31,19,23,19,10,9,23,7,2,20,20,21,10,12,4,21,22,6,4,26,8,22,7,22,22,14,3,8
20,10,35,18,26,20,9,9,25,6,5,22,20,19,12,10,6,40,39,27,5,6,29,7,20,31,20,15,6,12
19,8,35,18,24,18,11,8,23,6,3,21,20,21,11,9,6,18,39,24,24,4,32,22,5,21,11,16,7,9
20,9,34,22,24,19,11,12,27,7,3,21,19,20,9,8,7,42,40,25,26,4,11,19,21,30,21,14,3,10
20,10,32,22,27,18,8,11,23,11,3,21,19,18,10,9,23,22,41,23,6,5,8,21,6,22,10,15,4,12
22,8,31,19,23,21,8,8,23,11,2,21,19,21,9,8,25,19,40,23,4,24,8,22,21,22,9,13,5,11
20,8,32,20,24,20,10,9,27,10,5,21,20,19,12,12,7,39,20,23,23,23,32,22,22,30,12,17,7,11
21,8,31,20,24,19,10,8,26,11,4,22,20,21,12,11,4,41,41,5,7,5,28,7,6,20,8,13,7,10
18,10,32,19,24,21,10,12,24,5,2,22,19,19,11,8,25,21,22,4,24,27,31,19,7,31,12,13,5,8
19,11,32,22,24,21,8,8,27,5,5,18,18,21,11,9,5,20,38,27,6,3,8,19,20,31,9,15,4,9
19,12,32,20,23,22,9,11,24,8,3,18,21,20,10,8,7,19,21,7,6,3,30,5,3,32,21,15,6,8
21,12,31,18,27,22,9,9,27,5,5,22,20,22,9,11,26,40,38,25,26,5,31,19,19,19,21,16,7,10
18,11,32,21,26,20,10,9,27,8,2,22,18,20,11,8,27,39,42,27,4,23,30,18,7,19,21,15,5,10
20,9,33,19,24,22,11,11,27,4,4,21,18,19,8,11,27,21,22,24,7,23,11,4,22,21,22,14,7,11
20,10,32,18,25,19,11,9,25,10,4,22,22,19,8,9,5,39,21,24,5,25,12,21,3,32,10,17,3,11
20,12,35,20,23,19,12,10,24,8,4,20,18,18,11,10,27,40,22,5,3,26,9,21,21,21,12,14,6,9
22,11,34,22,26,20,9,11,23,8,4,22,18,19,10,9,5,38,18,23,6,27,31,7,5,19,12,14,3,12
19,12,31,22,25,20,11,10,26,3,5,21,18,18,12,9,6,21,21,5,4,3,31,5,7,20,22,14,6,11
21,11,32,18,24,19,8,8,25,3,6,22,22,18,9,11,6,40,19,6,27,26,32,3,7,32,22,17,5,8
18,12,31,19,24,18,10,10,23,10,4,19,19,20,10,8,6,42,40,27,3,6,29,20,3,30,19,15,6,9
19,11,31,18,25,21,11,9,27,5,2,21,19,21,8,8,5,22,19,25,27,23,31,18,4,28,19,15,7,9
20,10,33,18,23,21,10,8,25,9,6,18,21,20,9,8,27,40,38,27,27,5,10,5,18,29,11,13,3,8
19,8,31,19,26,21,8,8,23,11,2,20,22,22,10,12,7,21,22,25,3,7,30,4,4,18,18,17,5,10
22,11,32,18,26,18,10,12,26,7,6,22,18,22,10,11,27,22,42,24,24,26,28,19,22,19,10,15,4,11
18,8,31,21,23,20,12,8,27,10,2,18,19,22,8,11,3,18,18,23,27,7,32,20,18,31,21,14,5,9
20,9,34,19,27,19,9,11,24,4,4,21,22,19,10,9,7,21,39,7,26,25,30,22,21,22,12,17,6,8
19,11,32,22,24,18,12,8,26,7,3,18,19,19,10,10,25,38,41,4,7,3,10,18,6,18,10,16,4,8
18,10,35,22,27,19,12,9,27,12,3,19,18,21,9,11,26,22,20,24,4,27,31,21,5,21,12,15,6,8
21,12,34,19,23,20,8,11,26,7,3,22,19,21,10,8,6,42,39,23,27,3,11,19,4,20,8,14,4,8
21,11,34,21,24,20,8,12,23,6,4,20,20,21,12,8,24,18,22,3,23,23,32,5,18,18,20,14,5,11
21,10,32,22,27,22,9,10,27,3,5,22,20,18,12,12,26,39,41,26,6,6,12,6,22,29,18,17,6,11
20,9,32,22,24,19,12,11,23,8,5,20,22,19,11,10,7,38,41,7,25,5,8,4,19,32,18,17,5,10
20,12,34,21,25,20,8,12,25,6,2,18,22,21,11,10,24,19,40,27,4,24,8,5,20,32,18,16,3,11
19,9,33,21,24,19,12,10,23,8,6,20,21,19,8,11,7,22,18,26,5,27,32,19,19,28,11,15,7,10
21,12,31,19,24,18,11,10,23,8,5,20,22,18,11,9,7,38,41,24,7,27,11,6,7,29,18,13,3,8
21,11,33,18,25,18,11,10,26,7,2,18,21,20,12,8,7,42,18,4,27,26,32,19,7,22,8,15,4,8
20,11,32,20,23,22,11,10,25,10,4,20,22,20,11,12,25,38,18,5,6,25,31,3,22,21,19,14,5,11
19,8,33,22,24,18,10,11,26,10,2,19,22,20,9,11,27,41,41,23,4,23,30,19,4,30,22,16,6,11
22,12,33,19,27,20,8,11,27,11,5,20,20,21,10,9,4,41,39,5,23,26,8,19,22,21,21,13,5,11
18,11,32,21,25,19,11,9,24,12,4,21,20,19,10,8,4,38,40,27,3,3,32,7,6,22,21,15,6,11
18,12,32,19,27,22,10,12,27,11,3,19,22,21,8,10,24,40,21,5,3,26,30,5,5,31,20,17,4,11
20,8,32,20,23,19,12,9,26,7,2,21,22,20,11,8,3,41,19,23,27,3,29,22,21,31,11,15,5,8
22,8,35,21,25,22,12,12,24,7,4,18,20,19,12,12,23,39,20,4,26,7,28,3,6,18,11,17,4,10
18,10,34,18,24,22,9,10,25,8,6,18,18,21,8,9,3,20,21,25,25,5,29,20,7,18,21,17,5,8
19,11,32,20,25,21,10,12,25,6,3,18,21,18,9,12,4,40,20,23,4,5,32,5,4,29,20,14,7,10
19,11,33,20,24,20,10,10,27,9,5,20,18,21,9,11,3,42,18,3,4,7,12,7,18,32,8,16,7,9
20,9,35,19,24,19,11,10,26,12,6,19,22,19,8,8,7,39,40,25,5,24,10,3,7,19,11,16,7,12
18,11,33,19,26,22,11,12,23,8,2,21,20,19,8,10,6,21,22,23,3,3,31,7,4,20,12,16,3,9
20,12,31,22,26,21,8,8,24,10,2,19,21,22,8,10,27,40,18,4,23,25,30,19,21,18,19,17,7,8
22,11,31,21,25,19,11,8,24,6,6,21,21,21,10,9,7,21,22,7,7,26,32,5,6,31,18,15,5,8
22,9,35,21,25,20,10,8,26,8,6,21,20,20,8,8,7,39,20,25,7,3,28,6,20,21,20,17,6,9
21,10,35,18,25,22,11,9,25,6,3,20,20,20,12,11,25,18,40,6,7,7,31,19,4,29,12,14,5,10
22,11,33,18,23,18,11,9,23,12,6,19,22,19,8,10,3,42,21,7,5,26,12,22,4,18,20,15,6,10
19,12,33,18,24,21,8,11,27,5,5,18,19,20,8,12,23,39,21,6,3,27,10,18,7,18,10,16,3,11
18,8,32,20,27,20,8,10,27,11,5,20,19,22,8,8,24,38,21,25,6,26,12,19,7,32,12,17,4,10
20,10,32,19,27,20,10,8,25,7,4,22,21,20,11,10,4,21,20,26,24,5,8,5,5,19,12,17,3,10
19,11,32,20,27,20,8,12,23,6,3,22,19,21,11,10,4,38,19,4,6,6,29,5,6,18,8,16,3,9
18,9,32,18,24,18,12,10,26,3,2,20,19,21,9,9,5,21,38,26,6,4,11,6,5,28,9,15,4,11
19,10,33,18,24,22,8,8,26,9,4,22,21,18,8,9,26,20,19,23,5,7,28,5,5,20,20,15,4,8
18,10,35,19,27,20,8,10,27,7,5,21,18,18,12,10,26,42,18,6,25,23,10,5,7,20,10,14,6,12
18,12,34,21,26,21,8,10,24,10,5,20,22,20,11,8,4,21,18,24,24,4,10,4,20,22,21,13,3,9
19,12,34,19,26,21,9,11,24,10,3,22,22,18,10,12,6,20,22,3,4,6,8,22,5,31,11,15,7,9
18,12,35,20,23,22,12,10,26,6,3,20,22,20,12,10,4,39,19,4,6,3,9,22,22,31,21,14,3,12
22,11,34,20,24,19,11,9,26,12,3,20,20,22,10,11,25,20,21,5,25,24,32,20,4,21,8,17,5,10
22,8,35,20,27,20,12,11,25,9,6,19,18,18,12,10,26,40,18,6,4,6,30,5,7,30,12,16,7,8
22,10,32,22,25,21,8,9,25,9,3,22,20,21,9,12,3,38,38,7,25,3,8,21,3,28,12,17,5,11
18,11,31,19,27,22,11,10,27,4,4,19,19,20,11,11,6,40,20,3,4,6,11,4,6,20,22,16,4,11
18,12,32,20,24,21,10,11,25,9,6,22,18,18,9,11,4,40,40,4,23,27,9,21,20,21,11,15,7,12
19,9,32,20,26,21,11,12,24,11,4,22,20,18,9,8,24,18,20,24,7,24,29,7,18,19,18,14,6,10
18,9,35,18,24,22,8,10,26,11,6,21,21,18,10,8,5,39,41,23,4,27,8,22,19,31,22,13,5,8
18,8,35,20,27,18,8,11,23,8,2,21,18,20,8,11,23,42,41,26,3,25,9,4,21,22,8,14,4,8
19,11,32,20,25,22,10,12,25,8,3,22,18,19,11,11,7,42,42,23,27,4,29,22,22,20,21,17,4,10
22,10,31,18,26,19,10,9,24,3,5,20,18,22,9,12,6,39,18,25,4,4,9,18,20,21,19,14,3,11
20,9,32,21,27,20,12,8,27,11,3,22,20,18,9,8,6,18,18,25,3,24,8,20,18,19,18,14,4,12
22,12,33,19,25,18,12,8,26,6,2,20,19,22,12,10,24,20,18,26,23,7,32,4,22,22,11,15,7,12
20,12,32,22,26,21,8,12,25,12,3,19,21,18,9,10,27,42,19,6,23,5,8,20,18,30,22,17,3,8
18,10,35,20,26,21,12,12,26,10,3,20,20,20,8,10,26,21,21,25,3,27,31,5,4,30,8,16,7,11
21,11,34,19,23,22,8,10,24,9,6,21,19,20,8,10,26,18,20,26,4,4,29,4,7,32,18,17,4,8
22,10,32,20,24,19,12,12,24,9,6,21,18,20,9,11,24,22,21,4,23,25,30,7,19,32,22,15,3,10
21,11,31,21,26,20,9,9,24,3,3,21,21,22,10,10,24,22,19,23,4,5,32,21,20,21,19,16,5,11
18,9,33,19,25,20,10,10,27,3,6,19,22,19,12,10,4,38,22,24,26,3,29,3,7,18,18,16,7,10
22,10,34,22,24,21,11,11,26,3,3,21,22,20,10,9,4,20,41,3,25,3,12,22,21,19,8,17,5,11
22,12,31,18,23,20,10,8,27,4,6,18,19,21,10,10,7,19,42,6,23,27,28,4,21,19,10,14,4,10
20,8,33,19,25,18,9,12,26,3,4,20,19,20,12,10,5,20,18,25,25,27,30,20,22,19,10,17,7,8
21,12,35,22,25,20,11,9,24,11,6,19,22,20,10,10,26,40,22,27,7,26,11,6,18,21,8,16,6,11
21,10,31,21,27,18,8,8,23,12,2,21,20,20,9,10,3,41,22,7,23,25,30,6,3,30,18,16,4,12
22,11,31,22,25,22,11,9,25,10,3,19,21,19,8,12,27,20,21,3,6,25,8,20,3,31,12,14,4,10
21,10,32,20,23,19,11,9,26,4,5,20,22,19,9,12,4,22,21,27,26,24,8,20,18,22,19,13,5,9
19,9,31,22,24,18,9,9,23,5,6,22,18,19,12,12,5,39,18,23,24,24,31,3,20,32,8,13,6,9
21,12,31,19,26,20,10,11,27,3,4,21,21,21,8,10,7,18,22,4,24,7,28,21,7,21,12,16,7,10
20,12,32,21,23,19,12,9,25,9,3,18,21,20,11,10,25,40,20,3,3,4,11,22,19,19,18,17,7,12
21,8,34,22,27,22,9,11,26,6,3,19,19,20,8,11,4,38,22,27,5,27,12,3,22,29,22,17,6,8
18,8,35,22,24,20,11,12,23,7,3,18,22,21,9,10,27,22,20,4,4,7,9,5,22,20,9,15,3,9
22,12,33,20,26,19,9,10,27,5,4,21,20,21,12,12,25,18,19,4,23,5,10,22,22,32,21,14,7,11
21,10,33,21,24,19,11,8,26,8,2,18,21,19,10,9,3,42,42,24,6,25,8,19,20,20,19,16,6,9
20,12,33,20,27,21,9,10,27,9,2,19,22,21,8,9,6,42,19,23,4,6,9,22,22,18,9,15,4,12
21,8,35,22,26,22,9,11,25,12,6,21,19,22,12,12,4,41,39,3,3,4,29,18,3,31,20,14,4,8
21,8,35,19,23,21,10,9,27,3,3,22,22,18,9,10,5,42,20,23,23,5,31,21,21,18,22,15,4,12
19,10,32,21,26,22,11,9,23,11,6,21,22,19,12,9,6,40,19,24,24,26,32,5,21,31,12,16,6,9
21,10,34,21,27,22,9,10,27,12,5,21,20,22,8,11,24,20,21,27,7,4,31,3,18,32,18,13,6,10
22,12,34,22,24,20,11,12,24,5,2,19,18,19,9,8,3,38,41,5,25,3,11,6,4,20,8,17,3,11
21,8,34,18,27,20,12,12,23,5,5,22,18,21,9,8,27,42,18,3,7,3,32,4,18,31,18,16,6,10
22,12,33,21,27,20,10,11,27,9,5,21,18,20,9,12,24,22,19,24,23,24,31,21,20,21,9,13,6,8
18,10,35,20,23,18,10,9,24,5,6,20,19,19,9,10,27,39,42,5,26,5,29,21,18,28,12,15,5,11
21,8,34,20,23,21,12,10,24,5,2,20,20,20,9,11,25,22,42,5,6,6,28,7,22,31,19,14,3,12
18,12,31,18,25,18,9,10,23,3,5,21,22,19,8,9,3,38,39,23,7,23,12,4,6,21,9,15,3,9
18,11,35,20,24,22,8,10,23,12,6,20,20,22,11,11,5,18,42,26,7,26,10,22,18,28,10,15,6,8
21,11,35,19,26,19,12,12,27,5,5,21,20,21,9,8,6,21,38,26,26,26,9,3,6,32,8,13,3,9
21,8,33,18,26,19,10,8,26,4,4,20,21,20,8,11,26,19,20,3,23,26,12,20,6,28,9,16,4,8
20,11,31,20,23,18,9,11,27,3,5,19,21,18,11,10,27,41,38,27,3,7,28,21,6,19,11,14,4,10
20,11,33,18,27,18,8,12,27,7,2,21,22,18,10,11,23,38,39,23,7,26,11,6,21,20,9,15,4,11
20,9,32,19,26,21,12,8,24,7,5,21,19,19,12,10,27,22,38,27,24,5,30,7,21,22,8,17,5,12
19,11,31,21,24,19,10,8,23,8,6,19,20,21,9,10,23,39,38,27,27,23,32,4,5,30,19,13,5,8
19,11,33,21,24,21,10,12,23,9,3,22,22,18,9,8,3,21,41,23,25,23,32,6,5,19,11,13,6,10
21,12,35,20,27,21,12,12,23,5,4,21,22,19,11,9,23,20,22,3,4,6,8,6,20,19,21,15,3,12
18,11,31,19,26,22,12,8,25,5,6,20,18,22,8,10,23,39,39,6,25,3,9,3,21,31,10,16,4,12
18,12,34,20,27,22,9,10,23,4,6,20,19,20,9,11,5,39,39,3,23,4,29,6,6,20,21,13,5,9
21,11,35,20,23,19,10,9,23,3,2,22,21,18,8,12,5,20,42,25,26,5,9,22,3,21,8,13,4,11
21,9,33,21,27,19,11,9,26,5,4,22,18,18,8,10,23,41,41,6,5,7,12,5,6,30,12,15,5,10
22,9,34,19,25,19,8,11,27,7,4,20,21,21,9,11,27,21,41,23,26,6,9,6,19,31,21,15,4,11
21,11,32,18,26,19,8,11,24,12,5,18,18,20,12,8,5,40,39,26,5,26,31,21,3,28,18,16,4,11
22,9,32,20,24,22,12,10,25,4,4,19,22,22,9,8,5,40,19,27,25,4,12,6,5,31,21,17,6,11
22,12,35,21,25,19,12,9,27,5,3,22,18,20,10,12,7,20,19,3,5,25,31,5,7,31,8,16,7,8
22,11,35,20,25,20,8,9,23,12,4,19,18,18,8,8,6,40,40,24,23,26,12,3,20,31,10,17,4,9
22,10,32,19,25,21,11,8,25,8,5,21,22,19,11,8,24,21,40,6,23,23,11,5,22,29,10,13,7,10
18,8,35,18,25,19,10,8,23,11,4,22,22,19,10,11,25,20,18,6,26,27,12,20,22,20,20,14,4,9
18,11,32,19,23,20,10,11,24,8,3,19,22,22,9,10,24,39,21,6,7,27,28,7,5,28,10,13,5,12
18,11,35,19,25,18,8,8,23,5,5,21,18,21,10,10,4,20,40,5,7,7,30,7,20,30,21,13,3,11
18,9,31,22,27,18,9,12,24,10,2,20,20,22,12,8,3,22,40,3,6,7,28,3,7,30,8,16,6,12
19,8,34,18,23,18,10,10,24,4,5,19,20,22,9,10,4,18,18,23,7,26,12,18,5,20,8,17,7,11
21,8,33,21,24,22,11,11,27,8,2,18,19,21,9,10,3,21,39,5,6,25,11,5,18,18,19,15,4,12
22,9,31,18,25,18,9,8,27,9,3,18,18,20,10,12,7,41,40,6,4,3,30,5,22,22,18,13,7,9
22,12,32,22,25,21,10,8,26,11,5,19,21,22,8,11,24,20,42,25,27,5,30,20,4,32,9,17,6,12
21,11,32,22,25,22,11,8,24,11,4,20,18,22,12,11,25,42,40,25,4,26,28,4,5,18,21,17,6,8
22,12,35,21,25,20,9,10,26,12,4,22,18,22,12,11,3,18,21,26,26,7,10,20,21,30,21,13,3,10
20,9,32,21,27,18,8,12,24,8,5,18,21,20,11,8,3,22,18,3,25,3,29,4,19,18,22,13,5,12
22,10,32,18,25,20,10,11,25,7,4,19,22,18,10,10,7,42,22,24,5,23,10,7,20,21,9,15,6,11
21,12,35,18,26,21,12,12,27,6,6,22,21,18,12,12,23,22,40,6,3,25,9,19,19,32,11,17,5,8
20,9,33,18,26,20,8,11,24,11,3,18,20,22,8,10,7,21,19,5,7,7,10,3,22,28,19,13,7,10
18,9,33,19,23,22,9,12,24,11,4,22,18,22,10,8,24,41,39,6,25,4,10,7,4,30,18,13,3,10
18,12,33,19,26,20,9,9,27,6,4,19,19,20,9,12,6,18,21,5,24,24,30,6,19,28,20,16,6,11
18,8,34,21,23,18,9,9,25,7,6,20,20,19,8,9,6,39,41,3,24,24,12,6,20,29,21,15,3,12
